Start Date,36528,,,,,,,,,,,,,,,,,,,,
End Date,46231,,,,,,,,,,,,,,,,,,,,Equations
,,,,,,,,,,,,,,,,,,,,,"""=BDH(E$4,E$6:G$6,$B1,$B2,""Dir=V"",""CDR=5D"",""Days=A"",""Dts=H"",""UseDPDF=N"",""CshAdjNormal=Y"",""CshAdjAbnormal=Y"",""CapChg=Y"")"""
,SPY US Equity,,,EZU US Equity,,,EWJ US Equity,,,VIX Index,,,NKYVF Index,,,V2X Index,,,,,
,Last Price,Mid Price,Volume,Last Price,Mid Price,Volume,Last Price,Mid Price,Volume,Last Price,Mid Price,Volume,Last Price,Mid Price,Volume,Last Price,Mid Price,Volume,,,
Dates,PX_LAST,PX_MID,PX_VOLUME,PX_LAST,PX_MID,PX_VOLUME,PX_LAST,PX_MID,PX_VOLUME,PX_LAST,PX_MID,PX_VOLUME,PX_LAST,PX_MID,PX_VOLUME,PX_LAST,PX_MID,PX_VOLUME,,,
36574,84.784400000000005,84.706000000000003,9409200,#N/A N/A,#N/A N/A,#N/A N/A,39.957799999999999,40.439300000000003,133650,26,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,30.31,#N/A N/A,#N/A N/A,,,
36577,84.784400000000005,84.706000000000003,9409200,#N/A N/A,#N/A N/A,#N/A N/A,39.957799999999999,40.439300000000003,133650,26,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,30.97,#N/A N/A,#N/A N/A,,,
36578,84.569000000000003,84.6571,16415400,#N/A N/A,#N/A N/A,#N/A N/A,39.289099999999998,39.315800000000003,218650,25.86,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,30.77,#N/A N/A,#N/A N/A,,,
36579,85.567599999999999,85.459900000000005,12119000,#N/A N/A,#N/A N/A,#N/A N/A,38.954700000000003,39.2423,174600,23.89,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,29.6,#N/A N/A,#N/A N/A,,,
36580,83.844499999999996,84.931200000000004,17375000,#N/A N/A,#N/A N/A,#N/A N/A,39.121899999999997,39.636800000000001,187925,24.38,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,29.51,#N/A N/A,#N/A N/A,,,
36581,83.540999999999997,83.854299999999995,10559900,#N/A N/A,#N/A N/A,#N/A N/A,39.6235,40.305599999999998,159425,25.2,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,27.09,#N/A N/A,#N/A N/A,,,
36584,85.293499999999995,84.569000000000003,13397800,#N/A N/A,#N/A N/A,#N/A N/A,40.292200000000001,40.894100000000002,199825,24.68,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,29.09,#N/A N/A,#N/A N/A,,,
36585,86.115899999999996,85.841700000000003,8242500,#N/A N/A,#N/A N/A,#N/A N/A,40.626600000000003,40.680100000000003,230650,23.37,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,28.78,#N/A N/A,#N/A N/A,,,
36586,86.742400000000004,86.605400000000003,6868000,#N/A N/A,#N/A N/A,#N/A N/A,41.462499999999999,41.536099999999998,88100,21.64,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,27.68,#N/A N/A,#N/A N/A,,,
36587,86.801199999999994,86.899100000000004,7600200,#N/A N/A,#N/A N/A,#N/A N/A,40.626600000000003,41.2485,122700,21.06,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,24.73,#N/A N/A,#N/A N/A,,,
36588,88.426400000000001,88.485100000000003,12770300,#N/A N/A,#N/A N/A,#N/A N/A,40.960999999999999,40.954300000000003,73225,19.21,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,27.52,#N/A N/A,#N/A N/A,,,
36591,87.564800000000005,87.525700000000001,11967100,#N/A N/A,#N/A N/A,#N/A N/A,39.456299999999999,39.897599999999997,198525,21.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,27.73,#N/A N/A,#N/A N/A,,,
36592,85.871099999999998,84.960599999999999,20062000,#N/A N/A,#N/A N/A,#N/A N/A,39.957799999999999,40.479500000000002,221275,24.31,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,28.46,#N/A N/A,#N/A N/A,,,
36593,85.763400000000004,85.675299999999993,11808500,#N/A N/A,#N/A N/A,#N/A N/A,40.626600000000003,40.6935,61925,23.82,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,29.51,#N/A N/A,#N/A N/A,,,
36594,88.2697,88.122900000000001,5500900,#N/A N/A,#N/A N/A,#N/A N/A,40.292200000000001,40.155099999999997,58425,22.21,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,29.3,#N/A N/A,#N/A N/A,,,
36595,87.799800000000005,87.731300000000005,7924600,#N/A N/A,#N/A N/A,#N/A N/A,39.957799999999999,40.212000000000003,80425,21.24,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,28.23,#N/A N/A,#N/A N/A,,,
36598,86.840299999999999,86.938199999999995,10540400,#N/A N/A,#N/A N/A,#N/A N/A,37.951599999999999,38.493299999999998,244975,22.85,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,31.14,#N/A N/A,#N/A N/A,,,
