Date,EURUSD25R1M BGN Curncy  (R1),USDJPY25R1M BGN Curncy  (R2),EURJPY25R1M BGN Curncy  (L1)
43669,0.185,-1.0475000000000001,-0.85750000000000004
43668,0.33,-1.1200000000000001,-0.87749999999999995
43665,0.35,-1.1924999999999999,-0.9375
43664,0.34,-1.1775,-0.9375
43663,0.3,-1.0249999999999999,-0.85
43662,0.33500000000000002,-0.96,-0.81
43661,0.35499999999999998,-0.94499999999999995,-0.79249999999999998
43658,0.33250000000000002,-0.96750000000000003,-0.79500000000000004
43657,0.29499999999999998,-0.99750000000000005,-0.77
43656,0.24,-0.9375,-0.75249999999999995
43655,0.19,-0.97499999999999998,-0.79249999999999998
43654,0.2175,-0.97499999999999998,-0.78
43651,0.2175,-0.99750000000000005,-0.8075
43650,0.26,-1.0575000000000001,-0.84
43649,0.255,-1.06,-0.84499999999999997
43648,0.25750000000000001,-1.03,-0.8175
43647,0.29749999999999999,-1.0475000000000001,-0.82750000000000001
43644,0.38500000000000001,-1.1399999999999999,-0.85
43643,0.29499999999999998,-1.1325000000000001,-0.89249999999999996
43642,0.30249999999999999,-1.1575,-0.93500000000000005
43641,0.42249999999999999,-1.2075,-0.91
43640,0.44500000000000001,-1.1924999999999999,-0.86499999999999999
43637,0.38750000000000001,-1.2275,-0.91
43636,0.29499999999999998,-1.2825,-1.0049999999999999
43635,0.19750000000000001,-1.2925,-1.0925
43634,0.14749999999999999,-1.3225,-1.1475
43633,0.155,-1.3274999999999999,-1.0549999999999999
43630,0.14749999999999999,-1.3325,-1.0449999999999999
43629,0.19750000000000001,-1.32,-1.0325
43628,0.27750000000000002,-1.3574999999999999,-1.0125
43627,0.39750000000000002,-1.3274999999999999,-0.97
43626,0.49,-1.3374999999999999,-0.97499999999999998
43623,0.42499999999999999,-1.3875,-1.01
43622,0.375,-1.5375000000000001,-1.1924999999999999
43621,0.40749999999999997,-1.6425000000000001,-1.3049999999999999
43620,0.32500000000000001,-1.7975000000000001,-1.4750000000000001
43619,7.0000000000000007E-2,-1.895,-1.7275
43616,-6.7500000000000004E-2,-1.825,-1.7324999999999999
43615,-0.1225,-1.5425,-1.4325000000000001
43614,-0.1125,-1.58,-1.4724999999999999
43613,-0.16,-1.4875,-1.36
43612,-0.17499999999999999,-1.6125,-1.4575
43609,-0.185,-1.6025,-1.47
43608,-0.20499999999999999,-1.6425000000000001,-1.5375000000000001
43607,-0.23749999999999999,-1.3925000000000001,-1.415
43606,-0.24,-1.3774999999999999,-1.4325000000000001
43605,-0.26,-1.5249999999999999,-1.6074999999999999
43602,-0.27,-1.5149999999999999,-1.63
43601,-0.20749999999999999,-1.6225000000000001,-1.6575
43600,-0.2,-1.8825000000000001,-1.835
43599,-0.23749999999999999,-1.9025000000000001,-1.8274999999999999
43598,-0.21,-2.1225000000000001,-1.9650000000000001
43595,-0.23499999999999999,-1.8574999999999999,-1.83
43594,-0.28999999999999998,-1.9025000000000001,-1.9575
43593,-0.34250000000000003,-1.54,-1.7050000000000001
43592,-0.35,-1.405,-1.575
43591,-0.36499999999999999,-1.3425,-1.55
43588,-0.35499999999999998,-1.1100000000000001,-1.3325
43587,-0.3175,-1.0349999999999999,-1.2825
43586,-0.21249999999999999,-1.1325000000000001,-1.3474999999999999
43585,-0.23499999999999999,-1.1499999999999999,-1.355
43584,-0.35,-1.0625,-1.33
43581,-0.42749999999999999,-1.08,-1.365
43580,-0.55249999999999999,-1.0649999999999999,-1.385
43579,-0.435,-0.92500000000000004,-1.2375
43578,-0.16,-0.86,-1.05
43577,-2.5000000000000001E-2,-0.84250000000000003,-0.98499999999999999
43574,0.01,-0.83499999999999996,-0.97499999999999998
43573,3.2500000000000001E-2,-0.81499999999999995,-0.95750000000000002
43572,7.4999999999999997E-2,-0.81499999999999995,-0.92500000000000004
43571,6.7500000000000004E-2,-0.85,-0.94499999999999995
43570,7.2499999999999995E-2,-0.84499999999999997,-0.96499999999999997
43567,0.04,-0.80500000000000005,-0.99750000000000005
43566,-2.75E-2,-0.9375,-1.165
43565,-5.5E-2,-1.0249999999999999,-1.3075000000000001
43564,-0.16,-1.05,-1.3425
43563,-0.23749999999999999,-1.0325,-1.405
43560,-0.23,-0.98499999999999999,-1.325
43559,-0.24249999999999999,-1,-1.4125000000000001
43558,-0.25,-1.03,-1.4675
43557,-0.315,-1.085,-1.53
43556,-0.33750000000000002,-1.1575,-1.5225
43553,-0.375,-1.3049999999999999,-1.6950000000000001
43552,-0.42749999999999999,-1.3325,-1.7775000000000001
43551,-0.34250000000000003,-1.1850000000000001,-1.62
43550,-0.29749999999999999,-1.1575,-1.5075000000000001
43549,-0.33250000000000002,-1.2925,-1.5874999999999999
43546,-0.39,-1.4,-1.7450000000000001
43545,-0.43,-1.145,-1.5325
43544,0.06,-0.97499999999999998,-1.0049999999999999
43543,-2.5000000000000001E-3,-0.82,-0.91249999999999998
43542,-4.2500000000000003E-2,-0.78500000000000003,-0.91500000000000004
43539,-5.5E-2,-0.8,-0.96
43538,-0.13250000000000001,-0.86,-1.03
43537,-0.14499999999999999,-0.91500000000000004,-1.0925
43536,-0.28499999999999998,-1.0549999999999999,-1.2150000000000001
43535,-0.31,-1.0475000000000001,-1.2849999999999999
43532,-0.35,-1.06,-1.345
43531,-0.38500000000000001,-0.83499999999999996,-1.0900000000000001
43530,-0.28999999999999998,-0.78749999999999998,-1.0024999999999999
43529,-0.27750000000000002,-0.73499999999999999,-1.0225
43528,-0.28749999999999998,-0.8175,-1.0649999999999999
43525,-0.28249999999999997,-0.83499999999999996,-1.1000000000000001
43524,-0.30249999999999999,-0.90500000000000003,-1.1675
43523,-0.29249999999999998,-0.96,-1.1924999999999999
43522,-0.28749999999999998,-0.88500000000000001,-1.1325000000000001
43521,-0.33500000000000002,-0.8075,-1.0425
43518,-0.34499999999999997,-0.83250000000000002,-1.0674999999999999
43517,-0.35749999999999998,-0.91249999999999998,-1.1200000000000001
43516,-0.37,-0.89500000000000002,-1.1399999999999999
43515,-0.38250000000000001,-0.87749999999999995,-1.1299999999999999
43514,-0.46,-0.92500000000000004,-1.175
43511,-0.51,-0.94499999999999995,-1.19
43510,-0.51,-0.88,-1.1675
43509,-0.48499999999999999,-0.82,-1.1200000000000001
43508,-0.45250000000000001,-0.84250000000000003,-1.1599999999999999
43507,-0.46250000000000002,-0.88500000000000001,-1.19
43504,-0.30499999999999999,-0.96,-1.175
43503,-0.255,-0.90749999999999997,-1.0774999999999999
43502,-0.15,-0.875,-0.94750000000000001
43501,-0.115,-0.85499999999999998,-0.91749999999999998
43500,-5.5E-2,-0.86499999999999999,-0.92
43497,-0.01,-0.90249999999999997,-0.93500000000000005
43496,4.7500000000000001E-2,-1.105,-1.0575000000000001
43495,-0.08,-1.04,-1.1375
43494,-0.14000000000000001,-1.0625,-1.175
43493,-0.1525,-1.0275000000000001,-1.17
43490,-0.23749999999999999,-1.0375000000000001,-1.19
43489,-0.255,-1.0525,-1.1825000000000001
43488,-0.155,-1.085,-1.19
43487,-0.155,-1.1499999999999999,-1.25
43486,-0.10249999999999999,-1.1625000000000001,-1.2450000000000001
43483,-0.10249999999999999,-1.1125,-1.2075
43482,-0.11,-1.22,-1.2975000000000001
43481,-0.1525,-1.33,-1.3825000000000001
43480,-0.1275,-1.355,-1.3725000000000001
43479,-4.4999999999999998E-2,-1.4624999999999999,-1.3325
43476,2.75E-2,-1.48,-1.3075000000000001
43475,6.25E-2,-1.5049999999999999,-1.3274999999999999
43474,3.7499999999999999E-2,-1.4650000000000001,-1.3374999999999999
43473,-0.02,-1.33,-1.2849999999999999
43472,-2.75E-2,-1.53,-1.45
43469,-4.4999999999999998E-2,-1.8474999999999999,-1.7725
43468,-0.10249999999999999,-2.0499999999999998,-1.9350000000000001
43467,-2.2499999999999999E-2,-1.71,-1.5825
43466,3.5000000000000003E-2,-1.9175,-1.6575
43465,3.7499999999999999E-2,-1.91,-1.6525000000000001
43462,3.5000000000000003E-2,-1.94,-1.65
43461,1.7500000000000002E-2,-1.9575,-1.75
43460,-0.01,-1.7925,-1.6875
43459,-0.2225,-1.75,-1.6274999999999999
43458,-0.02,-1.75,-1.6174999999999999
43455,-3.5000000000000003E-2,-1.665,-1.53
43454,-7.7499999999999999E-2,-1.4550000000000001,-1.4325000000000001
43453,-0.14499999999999999,-1.1425000000000001,-1.2975000000000001
43452,-0.21,-1.18,-1.32
43451,-0.26500000000000001,-0.96,-1.2324999999999999
43448,-0.28499999999999998,-0.83250000000000002,-1.1375
43447,-0.1825,-0.79,-1.1325000000000001
43446,-0.19,-0.89,-1.1875
43445,-0.27500000000000002,-0.95,-1.2675000000000001
43444,-0.22500000000000001,-0.9375,-1.2649999999999999
43441,-0.22500000000000001,-0.9325,-1.24
43440,-0.245,-0.95250000000000001,-1.2925
43439,-0.40500000000000003,-0.74250000000000005,-1.135
43438,-0.43,-0.76500000000000001,-1.1625000000000001
43437,-0.39500000000000002,-0.71499999999999997,-1.1525000000000001
43434,-0.4425,-0.78749999999999998,-1.2050000000000001
43433,-0.42749999999999999,-0.78249999999999997,-1.2549999999999999
43432,-0.48,-0.74,-1.2875000000000001
43431,-0.53249999999999997,-0.82,-1.3325
43430,-0.53749999999999998,-0.86499999999999999,-1.4125000000000001
43427,-0.56999999999999995,-0.90749999999999997,-1.49
43426,-0.50749999999999995,-0.91749999999999998,-1.4924999999999999
43425,-0.59750000000000003,-0.95250000000000001,-1.6
43424,-0.62749999999999995,-0.98250000000000004,-1.5525
43423,-0.56000000000000005,-0.97499999999999998,-1.5575000000000001
43420,-0.58750000000000002,-1.05,-1.6725000000000001
43419,-0.71499999999999997,-0.93500000000000005,-1.68
43418,-0.54500000000000004,-0.77,-1.3374999999999999
43417,-0.60750000000000004,-0.70499999999999996,-1.325
43416,-0.6925,-0.65500000000000003,-1.2925
43413,-0.52,-0.63,-1.21
43412,-0.44,-0.75,-1.2375
43411,-0.39,-0.8175,-1.2949999999999999
43410,-0.53500000000000003,-0.84250000000000003,-1.3625
43409,-0.62,-0.91,-1.4375
43406,-0.625,-0.94499999999999995,-1.4924999999999999
43405,-0.66,-0.99750000000000005,-1.5774999999999999
43404,-0.83750000000000002,-1.03,-1.68
43403,-0.88,-1.1599999999999999,-1.8125
43402,-0.875,-1.2224999999999999,-1.8325
43399,-0.86,-1.2825,-1.8825000000000001
43398,-0.755,-1.0874999999999999,-1.7424999999999999
43397,-0.89249999999999996,-0.9325,-1.66
43396,-0.79249999999999998,-0.90249999999999997,-1.5874999999999999
43395,-0.8,-0.81,-1.4975000000000001
43392,-0.85750000000000004,-0.83,-1.5349999999999999
43391,-0.82499999999999996,-0.8175,-1.5149999999999999
43390,-0.66500000000000004,-0.86,-1.4875
43389,-0.61,-0.96750000000000003,-1.6025
43388,-0.63500000000000001,-1.1325000000000001,-1.8025
43385,-0.64500000000000002,-1.1074999999999999,-1.7725
43384,-0.64749999999999996,-1.125,-1.7749999999999999
43383,-0.77,-0.96499999999999997,-1.7549999999999999
43382,-0.83250000000000002,-0.86250000000000004,-1.7175
43381,-0.77500000000000002,-0.82,-1.6325000000000001
43378,-0.69,-0.68500000000000005,-1.4650000000000001
43377,-0.72750000000000004,-0.67500000000000004,-1.4950000000000001
43376,-0.76249999999999996,-0.56000000000000005,-1.3725000000000001
43375,-0.79,-0.54500000000000004,-1.39
43374,-0.66249999999999998,-0.4425,-1.1599999999999999
43371,-0.66,-0.50749999999999995,-1.2
43370,-0.61750000000000005,-0.5675,-1.155
43369,-0.50749999999999995,-0.55249999999999999,-1.125
43368,-0.53249999999999997,-0.56999999999999995,-1.175
43367,-0.51749999999999996,-0.59499999999999997,-1.2150000000000001
43364,-0.4975,-0.54500000000000004,-1.17
43363,-0.4425,-0.57250000000000001,-1.2175
43362,-0.64749999999999996,-0.61,-1.2675000000000001
43361,-0.66500000000000004,-0.63500000000000001,-1.345
43360,-0.68,-0.71499999999999997,-1.4475
43357,-0.67249999999999999,-0.75749999999999995,-1.45
43356,-0.64,-0.78249999999999997,-1.5125
43355,-0.71250000000000002,-0.83,-1.6425000000000001
43354,-0.87,-1.0349999999999999,-1.8075000000000001
43353,-0.9,-1.0900000000000001,-1.8975
43350,-0.97499999999999998,-1.1375,-2.0225
43349,-0.96,-1.03,-1.8774999999999999
43348,-1.05,-1,-1.9475
43347,-1.1775,-1.0049999999999999,-1.9924999999999999
43346,-1.0549999999999999,-1.0149999999999999,-1.9624999999999999
43343,-0.995,-1.0249999999999999,-1.9475
43342,-0.8,-0.9325,-1.6625000000000001
43341,-0.71499999999999997,-0.79,-1.4
43340,-0.64500000000000002,-0.85,-1.355
43339,-0.69499999999999995,-0.94750000000000001,-1.53
43336,-0.71750000000000003,-0.95250000000000001,-1.59
43335,-0.76500000000000001,-1.0249999999999999,-1.63
43334,-0.54249999999999998,-1.1675,-1.65
43333,-0.55500000000000005,-1.19,-1.6625000000000001
43332,-0.65500000000000003,-1.21,-1.9350000000000001
43329,-0.81499999999999995,-1.2649999999999999,-2.02
43328,-0.90500000000000003,-1.2150000000000001,-2.0099999999999998
43327,-1.2275,-1.27,-2.165
43326,-1.2375,-1.2175,-2.0150000000000001
43325,-1.2925,-1.5049999999999999,-2.2650000000000001
43322,-1.2024999999999999,-1.2725,-1.9350000000000001
43321,-0.85,-0.94,-1.4175
43320,-0.75,-0.90500000000000003,-1.3825000000000001
43319,-0.79,-0.82499999999999996,-1.32
43318,-0.8125,-0.84499999999999997,-1.3049999999999999
43315,-0.6875,-0.83750000000000002,-1.23
43314,-0.495,-0.89500000000000002,-1.2075
43313,-0.38250000000000001,-0.72750000000000004,-0.97750000000000004
43312,-0.37,-0.80249999999999999,-1.0325
43311,-0.39500000000000002,-1.2424999999999999,-1.4075
43308,-0.41499999999999998,-1.1475,-1.3474999999999999
43307,-0.38750000000000001,-1.1325000000000001,-1.3125
43306,-0.46500000000000002,-1.0725,-1.3374999999999999
43305,-0.47249999999999998,-1.1100000000000001,-1.34
43304,-0.46250000000000002,-1.1525000000000001,-1.37
43301,-0.54749999999999999,-0.95,-1.2424999999999999
43300,-0.67,-0.59,-1
43299,-0.66249999999999998,-0.44750000000000001,-0.875
43298,-0.63249999999999995,-0.4375,-0.90749999999999997
43297,-0.66249999999999998,-0.45250000000000001,-0.92749999999999999
43294,-0.68,-0.45750000000000002,-0.96
43293,-0.62749999999999995,-0.46,-0.92500000000000004
43292,-0.59,-0.56000000000000005,-0.97250000000000003
43291,-0.47,-0.52749999999999997,-0.95499999999999996
43290,-0.40500000000000003,-0.76,-1.1425000000000001
43287,-0.4425,-0.91,-1.3125
43286,-0.6,-0.97,-1.4225000000000001
43285,-0.66749999999999998,-0.93,-1.4175
43284,-0.67249999999999999,-0.92,-1.4125000000000001
43283,-0.69750000000000001,-0.97,-1.4775
43280,-0.66500000000000004,-0.97499999999999998,-1.4524999999999999
43279,-0.8075,-1.145,-1.7775000000000001
43278,-0.73499999999999999,-1.1675,-1.7424999999999999
43277,-0.75249999999999995,-1.2450000000000001,-1.7925
43276,-0.75749999999999995,-1.3025,-1.8274999999999999
43273,-0.77249999999999996,-1.1399999999999999,-1.6525000000000001
43272,-0.78749999999999998,-1.2124999999999999,-1.7275
43271,-0.76500000000000001,-1.115,-1.6425000000000001
43270,-0.875,-1.31,-1.8374999999999999
43269,-0.82250000000000001,-0.86499999999999999,-1.4125000000000001
43266,-0.76500000000000001,-0.74750000000000005,-1.3574999999999999
43265,-0.56999999999999995,-0.76,-1.22
43264,-0.435,-0.72,-1.1475
43263,-0.41749999999999998,-0.89749999999999996,-1.2675000000000001
43262,-0.35,-1.0425,-1.3374999999999999
43259,-0.27,-1.125,-1.4850000000000001
43258,-9.5000000000000001E-2,-0.84750000000000003,-1.085
43257,-0.11,-0.79,-0.95
43256,-0.35749999999999998,-0.81,-1.0900000000000001
43255,-0.40500000000000003,-0.80500000000000005,-1.1525000000000001
43252,-0.55500000000000005,-0.86,-1.2725
43251,-0.71750000000000003,-1.1399999999999999,-1.675
43250,-0.87749999999999995,-1.22,-1.92
43249,-0.82750000000000001,-1.1599999999999999,-1.8225
43248,-0.65749999999999997,-0.97,-1.49
43245,-0.65500000000000003,-0.995,-1.4724999999999999
43244,-0.65,-1.02,-1.4025000000000001
43243,-0.71750000000000003,-0.91,-1.345
43242,-0.65500000000000003,-0.48499999999999999,-0.93
43241,-0.6825,-0.42,-0.88249999999999995
43238,-0.60499999999999998,-0.39,-0.8125
43237,-0.60750000000000004,-0.41749999999999998,-0.8075
43236,-0.55500000000000005,-0.4325,-0.86250000000000004
43235,-0.35499999999999998,-0.42249999999999999,-0.6875
43234,-0.26500000000000001,-0.54,-0.72750000000000004
43231,-0.27250000000000002,-0.54749999999999999,-0.70499999999999996
43230,-0.37,-0.56499999999999995,-0.76249999999999996
43229,-0.505,-0.59499999999999997,-0.78749999999999998
43228,-0.48749999999999999,-0.75,-0.8125
43227,-0.41,-0.70250000000000001,-0.81499999999999995
43224,-0.435,-0.72,-0.82750000000000001
43223,-0.41,-0.66249999999999998,-0.80249999999999999
43222,-0.4,-0.51249999999999996,-0.625
43221,-0.35499999999999998,-0.59499999999999997,-0.64249999999999996
43220,-0.27,-0.62,-0.64749999999999996
43217,-0.29499999999999998,-0.61750000000000005,-0.64749999999999996
43216,-0.3,-0.62,-0.64749999999999996
43215,-0.24249999999999999,-0.62,-0.62749999999999995
43214,-0.15,-0.59499999999999997,-0.5675
43213,-5.0000000000000001E-3,-0.69750000000000001,-0.64249999999999996
43210,0.14499999999999999,-0.75,-0.57750000000000001
43209,0.21,-0.76749999999999996,-0.57499999999999996
43208,0.20499999999999999,-0.75249999999999995,-0.57250000000000001
43207,0.2,-0.745,-0.55500000000000005
43206,0.19,-0.74,-0.57250000000000001
43203,0.1825,-0.7,-0.60499999999999998
43202,0.16250000000000001,-0.76249999999999996,-0.62250000000000005
43201,0.17499999999999999,-0.79249999999999998,-0.59250000000000003
43200,0.12,-0.78500000000000003,-0.62749999999999995
43199,0.02,-0.77749999999999997,-0.64
43196,-0.01,-0.78,-0.70750000000000002
43195,4.4999999999999998E-2,-0.78249999999999997,-0.69
43194,8.2500000000000004E-2,-0.85250000000000004,-0.76500000000000001
43193,0.10249999999999999,-0.875,-0.82
43192,0.125,-0.83,-0.82750000000000001
43189,0.13750000000000001,-0.85750000000000004,-0.8125
43188,0.13250000000000001,-0.86,-0.83499999999999996
43187,0.14000000000000001,-0.86750000000000005,-0.88249999999999995
43186,0.17,-1.0549999999999999,-0.9
43185,0.17499999999999999,-1.17,-0.99750000000000005
43182,0.14499999999999999,-1.3,-1.115
43181,0.155,-1.1399999999999999,-0.98499999999999999
43180,0.1225,-1.0349999999999999,-0.88249999999999995
43179,0.15,-1.105,-0.89749999999999996
43178,0.16750000000000001,-1.1950000000000001,-0.96499999999999997
43175,0.14249999999999999,-1.2050000000000001,-0.97
43174,0.215,-1.1575,-0.92749999999999999
43173,0.2,-1.0075000000000001,-0.86
43172,0.19500000000000001,-0.92,-0.9
43171,0.19,-1.0125,-1
43168,0.16500000000000001,-0.94750000000000001,-1.0024999999999999
43167,0.22500000000000001,-1.1850000000000001,-1.1225000000000001
43166,0.27750000000000002,-1.3,-1.1875
43165,0.23250000000000001,-1.28,-1.1950000000000001
43164,0.17,-1.4350000000000001,-1.3174999999999999
43161,-9.5000000000000001E-2,-1.57,-1.8025
43160,-0.28000000000000003,-1.2250000000000001,-1.6375
43159,-0.29749999999999999,-1.125,-1.605
43158,-0.3,-1.1000000000000001,-1.56
43157,-0.37,-1.17,-1.6924999999999999
43154,-0.54500000000000004,-1.2250000000000001,-1.865
43153,-0.55249999999999999,-1.385,-2.08
43152,-0.54,-1.35,-2.0674999999999999
43151,-0.48,-1.4750000000000001,-2.0724999999999998
43150,-0.32500000000000001,-1.655,-2.0724999999999998
43147,-0.28999999999999998,-1.82,-2.125
43146,-0.27750000000000002,-1.9550000000000001,-2.2675000000000001
43145,-0.45500000000000002,-2.0049999999999999,-2.37
43144,-0.62250000000000005,-2.0550000000000002,-2.4775
43143,-0.77249999999999996,-2.1,-2.5150000000000001
43140,-0.75749999999999995,-2.2650000000000001,-2.7275
43139,-0.52,-2.165,-2.5024999999999999
43138,-0.46500000000000002,-1.99,-2.2650000000000001
43137,-0.34499999999999997,-1.94,-2.1800000000000002
43136,-8.5000000000000006E-2,-1.53,-1.6375
43133,0.26250000000000001,-0.93,-0.47
43132,0.2525,-0.98,-0.52
43131,0.17749999999999999,-1.0449999999999999,-0.54749999999999999
43130,0.16750000000000001,-1.1950000000000001,-0.59750000000000003
43129,0.16250000000000001,-1.2275,-0.51749999999999996
43126,0.30499999999999999,-1.2350000000000001,-0.52249999999999996
43125,0.40500000000000003,-1.27,-0.49249999999999999
43124,0.57999999999999996,-1.05,-0.51749999999999996
43123,0.49,-0.82,-0.39500000000000002
43122,0.495,-0.83250000000000002,-0.39750000000000002
43119,0.63749999999999996,-0.89749999999999996,-0.38
43118,0.73750000000000004,-0.78249999999999997,-0.21
43117,0.73499999999999999,-0.86250000000000004,-0.25750000000000001
43116,0.65249999999999997,-0.89,-0.32
43115,0.70750000000000002,-0.89,-0.24
